video,time_hms,text
新三国01.mkv,0:35:59,方才曹操举止慌乱
新三国01.mkv,0:36:03,献刀的时候手都有一些发抖
新三国01.mkv,0:36:07,还有他既然是诚心献刀给我
新三国01.mkv,0:36:09,为什么不在刚见面的时候
新三国01.mkv,0:36:10,把刀献给咱家呢
新三国01.mkv,0:36:12,非要等咱家在这儿打瞌睡的时候
新三国01.mkv,0:36:16,他才拔刀呈献呢
新三国01.mkv,0:36:18,要不是这铜镜中闪出刀光
新三国01.mkv,0:36:20,被咱家大喝了一声
新三国01.mkv,0:36:21,说不定这刀
新三国01.mkv,0:36:23,就插进咱家的后背心了
新三国01.mkv,0:36:26,曹操是被咱家喝破了行状
新三国01.mkv,0:36:27,才假意献刀
新三国01.mkv,0:36:30,来人
新三国01.mkv,0:36:35,相国
新三国01.mkv,0:36:37,立刻传曹操来见我
新三国01.mkv,0:36:38,诺
新三国01.mkv,0:36:42,驾
新三国01.mkv,0:36:48,来者何人快快下马验关
新三国01.mkv,0:36:50,我是骁骑校尉曹操
新三国01.mkv,0:36:52,相国差我有紧急差事快让开
新三国01.mkv,0:36:55,出示通牌让末将瞧瞧
新三国01.mkv,0:36:56,时间紧迫如果误了相国的差事
新三国01.mkv,0:36:59,你不怕掉脑袋吗
新三国01.mkv,0:37:00,快让开
新三国01.mkv,0:37:02,驾
新三国01.mkv,0:37:08,报
新三国01.mkv,0:37:12,禀相国
新三国01.mkv,0:37:13,刚才有使者奉相国急命
新三国01.mkv,0:37:15,闯出东门
新三国01.mkv,0:37:16,末将想请示相国可曾派出使者
新三国01.mkv,0:37:19,那厮是谁
新三国01.mkv,0:37:20,那人自称是骁骑校尉曹操
新三国01.mkv,0:37:21,他是刺客是贼子
新三国01.mkv,0:37:24,曹操是来行刺咱家的
新三国01.mkv,0:37:28,立刻传命抽派五千甲士
新三国01.mkv,0:37:29,出城搜捕曹操
新三国01.mkv,0:37:31,遵命
新三国01.mkv,0:37:44,义父末将请命
新三国01.mkv,0:37:48,亲自率领铁骑追捕曹操
新三国01.mkv,0:37:50,奉先啊
新三国01.mkv,0:37:53,你挺喜欢这把七星刀是吧
新三国01.mkv,0:37:57,末将怎敢
新三国01.mkv,0:37:59,我是问你喜不喜欢
新三国01.mkv,0:38:00,不是问你敢不敢
新三国01.mkv,0:38:01,直说喜欢不喜欢
新三国01.mkv,0:38:07,末将喜欢那它就是你的了
新三国01.mkv,0:38:10,不过咱家有一个要求
新三国01.mkv,0:38:11,你要亲自用这把七星刀
新三国01.mkv,0:38:14,割下曹操的首级
新三国01.mkv,0:38:18,遵命
新三国01.mkv,0:38:32,驾
新三国02.mkv,0:00:05,朝会时辰到
新三国02.mkv,0:00:08,百官入朝见驾
新三国02.mkv,0:00:13,曹孟德昨天跟我说
新三国02.mkv,0:00:15,今日天黑之前
新三国02.mkv,0:00:18,必将董贼的首级悬于宫门哪
新三国02.mkv,0:00:25,这个时辰哪应该得手了
新三国02.mkv,0:00:26,如果一旦有了好消息
新三国02.mkv,0:00:28,我就禀报陛下
新三国02.mkv,0:00:31,你们也要做好应急的准备啊
新三国02.mkv,0:00:32,好遵命
新三国02.mkv,0:00:35,我们大汉就要云破天开了
新三国02.mkv,0:00:37,是啊我们早做准备
新三国02.mkv,0:00:38,听着日落之前
新三国02.mkv,0:00:41,董贼首级必将悬于宫门
新三国02.mkv,0:00:42,大家做好准备
新三国02.mkv,0:00:49,恭迎丞相入朝
新三国02.mkv,0:01:00,末将率军追出百里开外
新三国02.mkv,0:01:01,仍见不到曹操
新三国02.mkv,0:01:05,不过末将已将军马
新三国02.mkv,0:01:05,安置在各个要道口
新三国02.mkv,0:01:07,继续搜捕曹操谅他也跑不了
新三国02.mkv,0:01:11,臣等恭迎相国入朝
新三国02.mkv,0:01:38,曹操那个杂种狗胆包天
新三国02.mkv,0:01:40,竞敢行刺咱家
新三国02.mkv,0:01:44,咱家是什么人哪
新三国02.mkv,0:01:47,咱家是上天遣下来的丞相
新三国02.mkv,0:01:50,是来中兴大汉王朝的
新三国02.mkv,0:01:53,何人能刺得了咱家
新三国02.mkv,0:01:56,这些个贼子
新三国02.mkv,0:02:00,咱家打眼一瞅就能瞅出来
新三国02.mkv,0:02:02,抽鼻子一闻就能闻出来
新三国02.mkv,0:02:08,你们当中就有曹操的主使
新三国02.mkv,0:02:10,袁绍的内应
新三国02.mkv,0:02:13,咱家恨不得
新三国02.mkv,0:02:15,把你们这些狼心狗肺的东西
新三国02.mkv,0:02:17,都给我揪出来砍了砍了
新三国02.mkv,0:02:23,然后咱家就把他们这些肉
新三国02.mkv,0:02:26,拿来炖汤喝
新三国02.mkv,0:02:30,有人说这肉酸
新三国02.mkv,0:02:34,可咱家说了咱家不怕酸不怕
新三国02.mkv,0:02:39,不怕
新三国02.mkv,0:02:44,相国言过了
新三国02.mkv,0:02:45,皇宫里没有贼子
新三国02.mkv,0:02:51,太常卿何在
新三国02.mkv,0:02:53,臣在
新三国02.mkv,0:02:58,你即刻用天子的玉玺发布诏令
新三国02.mkv,0:03:03,火速传到各个郡州县
新三国02.mkv,0:03:06,就说曹操大逆不道弑主悖君
新三国02.mkv,0:03:08,也要着各地军民人等抓捕曹操
新三国02.mkv,0:03:13,还有
新三国02.mkv,0:03:15,如果谁能把曹操的首级
新三国02.mkv,0:03:16,献上京城
新三国02.mkv,0:03:20,朝廷赏千金封万户侯
新三国02.mkv,0:03:22,臣即刻拟旨
新三国02.mkv,0:03:32,王司徒王大人
新三国02.mkv,0:03:35,董相国
新三国02.mkv,0:03:40,前天是你的六十大寿对不
新三国02.mkv,0:03:43,是
新三国02.mkv,0:03:46,足下在府上大排宴席对不
新三国02.mkv,0:03:50,是
新三国02.mkv,0:03:52,足下请了那么多的公卿大臣
新三国02.mkv,0:03:54,为什么不请咱家啊
新三国02.mkv,0:03:59,老夫贱降寒舍简陋
新三国02.mkv,0:04:03,在下不敢惊动相国
新三国02.mkv,0:04:09,莫非是你那一杯寿酒
新三国02.mkv,0:04:14,咱家不配喝吗
新三国02.mkv,0:04:25,寒舍的酒酒酒酸
新三国02.mkv,0:04:27,酒酸咱家说了
新三国02.mkv,0:04:31,不怕酸
新三国02.mkv,0:04:41,主公下朝了
新三国02.mkv,0:04:45,你立刻把府上的家丁仆妇们
新三国02.mkv,0:04:50,全都遣散
新三国02.mkv,0:04:52,散给他们铜钱
新三国02.mkv,0:04:55,他们能上哪儿去就上哪儿去吧
新三国02.mkv,0:04:58,别跟我殉葬喽
新三国02.mkv,0:05:01,主公
新三国02.mkv,0:05:03,还有
新三国02.mkv,0:05:05,你也走吧不用管我了
新三国02.mkv,0:05:14,主公
新三国02.mkv,0:05:21,貂蝉小姐
新三国02.mkv,0:05:26,吴伯有事吗
新三国02.mkv,0:05:29,主公今天下朝神情不对
新三国02.mkv,0:05:33,怕是有大祸将至啊
新三国02.mkv,0:05:36,你赶紧进去小心侍候着
新三国02.mkv,0:05:36,最好能问个明白
新三国02.mkv,0:05:40,艾
新三国02.mkv,0:05:58,义父万万使不得万万使不得呀
新三国02.mkv,0:06:01,貂蝉好孩子
新三国02.mkv,0:06:03,我不是叫你们马上离开这儿吗
新三国02.mkv,0:06:06,你怎么还不走啊
新三国02.mkv,0:06:14,义父到底发生了什么事情
新三国02.mkv,0:06:17,何必如此啊
新三国02.mkv,0:06:23,曹操行刺董贼失败了
新三国02.mkv,0:06:29,董贼怀疑我是曹操的背后主使
新三国02.mkv,0:06:32,用不了多久
新三国02.mkv,0:06:37,那群西凉猛夫们就会来到这儿
新三国02.mkv,0:06:42,你要是再不走我就被灭门了
新三国02.mkv,0:07:08,义父你刚才说
新三国02.mkv,0:07:11,董卓怀疑你是曹操的主使
新三国02.mkv,0:07:15,你是这么说的吧
新三国02.mkv,0:07:19,不错是这么说的
新三国02.mkv,0:07:23,那也就是说
新三国02.mkv,0:07:24,他并没有确定对吗
新三国02.mkv,0:07:27,他是不能确定
新三国02.mkv,0:07:28,因为曹操并没有被他们捕获啊
新三国02.mkv,0:07:37,那你就更不能自尽了
新三国02.mkv,0:07:41,你想啊如果你自尽了
新三国02.mkv,0:07:42,不就是等于不打自招
新三国02.mkv,0:07:44,主动承认你就是曹操的主使了吗
新三国02.mkv,0:07:49,义父你若是死了
新三国02.mkv,0:07:53,那就是天子无助朝廷无望
新三国02.mkv,0:07:56,府宅上下八十几口
新三国02.mkv,0:07:58,都要被斩尽杀绝的
新三国02.mkv,0:08:04,还有啊你中兴汉室的大愿
新三国02.mkv,0:08:06,不也就永远都不能实现了吗
新三国02.mkv,0:08:21,主公
新三国02.mkv,0:08:23,主公不好了
新三国02.mkv,0:08:25,中郎将吕布
新三国02.mkv,0:08:27,带领西凉军士闯进府门了
新三国02.mkv,0:08:35,义父你不能犹豫
新三国02.mkv,0:08:37,必须去见他
新三国02.mkv,0:08:40,你是当朝的司徒大人
新三国02.mkv,0:08:41,他不会把你怎么样的
新三国02.mkv,0:09:07,是奉先哪
新三国02.mkv,0:09:09,有何事啊
新三国02.mkv,0:09:11,禀司徒
新三国02.mkv,0:09:15,末将奉相国令来此搜捕曹操
新三国02.mkv,0:09:18,那曹操奸滑无比
新三国02.mkv,0:09:23,他谋刺失败了逃命还来不及呢
新三国02.mkv,0:09:24,岂敢躲在我这儿
新三国02.mkv,0:09:28,相国说
新三国02.mkv,0:09:30,军士们既然追出百里开外
新三国02.mkv,0:09:31,都没能追捕到曹操
新三国02.mkv,0:09:34,那他很可能根本就没有出城
新三国02.mkv,0:09:38,而是躲藏于京师贼巢当中
新三国02.mkv,0:09:45,相国好见识啊
新三国02.mkv,0:09:49,老夫这座府院竟然是个贼巢
新三国02.mkv,0:09:55,司徒见谅
新三国02.mkv,0:09:57,末将只能奉命而行
新三国02.mkv,0:10:00,知道知道将军请自便吧
新三国02.mkv,0:10:05,搜
新三国02.mkv,0:10:06,给我搜
新三国02.mkv,0:10:07,诺
新三国02.mkv,0:10:08,快点快点快点
新三国02.mkv,0:10:09,你们几个过来
新三国02.mkv,0:10:10,你们几个去那边看看
新三国02.mkv,0:10:13,给我搜仔细点
新三国02.mkv,0:10:14,那边有没有
新三国02.mkv,0:10:14,没有
新三国02.mkv,0:10:16,快去那边看看
新三国02.mkv,0:10:17,诺
新三国02.mkv,0:10:18,快点快点
新三国02.mkv,0:10:26,给我搜仔细点
新三国02.mkv,0:10:28,诺
新三国02.mkv,0:10:30,那边
新三国02.mkv,0:10:32,到前院看看
新三国02.mkv,0:10:33,诺
新三国02.mkv,0:11:12,你是谁
新三国02.mkv,0:11:17,我是王允大人的义女
新三国02.mkv,0:11:19,貂蝉
新三国02.mkv,0:11:21,不知将军有何贵干
新三国02.mkv,0:11:32,在下吕布
新三国02.mkv,0:11:33,奉董相国令
新三国02.mkv,0:11:35,前来搜捕逆贼曹操
新三国02.mkv,0:11:40,曹操我知道这个人
新三国02.mkv,0:11:42,你知道他
新三国02.mkv,0:11:44,嗯
新三国02.mkv,0:11:47,前天我义父过六十大寿
新三国02.mkv,0:11:50,结果曹操不请自来
新三国02.mkv,0:11:52,非要给我义父祝寿
新三国02.mkv,0:11:55,没想到被我义父给痛骂了一顿
新三国02.mkv,0:11:58,骂他是奸滑小人
新三国02.mkv,0:12:00,并派人把他给叉出去了
新三国02.mkv,0:12:02,真把他给叉出去了
新三国02.mkv,0:12:04,真的我是亲眼所见的
新三国02.mkv,0:12:07,府上上下都看见了
新三国02.mkv,0:12:11,将军若是不信可以详查
新三国02.mkv,0:12:41,这把刀
新三国02.mkv,0:12:44,就是王司徒祖传的七星刀吗
新三国02.mkv,0:12:47,将军真的是好眼力
新三国02.mkv,0:12:49,没错这就是七星刀
新三国02.mkv,0:12:53,如此看来
新三国02.mkv,0:12:56,王司徒并没有把七星刀送给曹操
新三国02.mkv,0:13:00,义父怎么会把七星刀送给曹操呢
新三国02.mkv,0:13:03,要送也要送一位
新三国02.mkv,0:13:06,配得上这把宝刀的大英雄啊
新三国02.mkv,0:13:09,好既然七星刀在府上
新三国02.mkv,0:13:11,这就说明王司徒并非贼党
新三国02.mkv,0:13:15,司徒大人与曹操行刺并无牵连
新三国02.mkv,0:13:18,当然是没有牵连的
新三国02.mkv,0:13:21,我义父和董相国
新三国02.mkv,0:13:23,还有将军你
新三国02.mkv,0:13:26,都是朝廷的大忠臣啊
新三国02.mkv,0:13:27,谢小姐夸奖
新三国02.mkv,0:13:43,打扰了
新三国02.mkv,0:14:12,曹操并未在此走
新三国02.mkv,0:14:13,诺
新三国02.mkv,0:14:24,皇天后土日月乾坤
新三国02.mkv,0:14:28,今日
新三国02.mkv,0:14:31,我刘备关羽张飞
新三国02.mkv,0:14:34,在桃园中结为异姓兄弟
新三国02.mkv,0:14:38,此生此世同心协力荣辱与共
新三国02.mkv,0:14:46,上报国家下安黎庶
新三国02.mkv,0:14:49,不求同年同月同日生
新三国02.mkv,0:14:52,但愿同年同月同日死
新三国02.mkv,0:14:57,耿耿此心惟天可表万世不移
新三国02.mkv,0:15:27,这又抓谁呀
新三国02.mkv,0:15:27,这怎么又抓人啊
新三国02.mkv,0:15:28,这谁呀
新三国02.mkv,0:15:31,过来
新三国02.mkv,0:15:35,走吧
新三国02.mkv,0:15:36,下个
新三国02.mkv,0:15:48,走吧
新三国02.mkv,0:15:54,站住
新三国02.mkv,0:15:57,来检查检查快
新三国02.mkv,0:16:14,走吧
新三国02.mkv,0:16:15,走走
新三国02.mkv,0:16:23,站住
新三国02.mkv,0:16:25,推车的
新三国02.mkv,0:16:31,把头转过来
新三国02.mkv,0:16:39,此人就是钦犯给我拿下拿下
新三国02.mkv,0:17:04,禀大人小的拿住钦犯了
新三国02.mkv,0:17:15,你是何人哪
新三国02.mkv,0:17:18,小的沛国客商
新三国02.mkv,0:17:22,复姓皇甫名章
新三国02.mkv,0:17:25,这几位军爷是认错了人了
新三国02.mkv,0:17:28,把小的拿来了请大人明察
新三国02.mkv,0:17:31,曹操曹孟德
新三国02.mkv,0:17:34,你竟如此健忘
新三国02.mkv,0:17:38,两年前我到京师去求官
新三国02.mkv,0:17:39,还登门拜访过你
新三国02.mkv,0:17:43,当时你架子可是够大的啊
新三国02.mkv,0:17:46,连我投拜的名刺看都不看
新三国02.mkv,0:17:48,就让你手下掷还于我
新三国02.mkv,0:17:52,还顺便送了我一句话
新三国02.mkv,0:17:53,什么当今奸臣当道
新三国02.mkv,0:17:58,京官不做也罢
新三国02.mkv,0:18:01,想起来了吗
新三国02.mkv,0:18:06,原来是陈公台
新三国02.mkv,0:18:11,在下有眼不识圣贤多有得罪
新三国02.mkv,0:18:14,不过就算是你今天
新三国02.mkv,0:18:17,仍到我府上去求官
新三国02.mkv,0:18:17,我还是那句话
新三国02.mkv,0:18:21,当今奸臣当道
新三国02.mkv,0:18:24,京官不做也罢
新三国02.mkv,0:18:27,我气的倒不是你说的这几句话
新三国02.mkv,0:18:30,我气的是你连面都不见我一见
新三国02.mkv,0:18:33,曹阿瞒啊曹阿瞒
新三国02.mkv,0:18:37,你历来是轻狂傲慢狂妄自大
新三国02.mkv,0:18:40,藐视天下
新三国02.mkv,0:18:41,阶下之囚啦
新三国02.mkv,0:18:44,不敢与县令大人论天下
新三国02.mkv,0:18:45,当然
新三国02.mkv,0:18:50,我也不屑于和你这个钦犯
新三国02.mkv,0:18:51,论什么天下
新三国02.mkv,0:18:57,和你论天下
新三国02.mkv,0:19:00,我还不如听听我的蛐蛐叫呢
新三国02.mkv,0:19:02,不过
新三国02.mkv,0:19:04,今天我倒是想
新三国02.mkv,0:19:05,跟你论一论柴米油盐的事情
新三国02.mkv,0:19:10,拿下你曹操的脑袋
新三国02.mkv,0:19:11,赏千金封万户侯
新三国02.mkv,0:19:15,听清了吗
新三国02.mkv,0:19:20,千金哪值三十万石谷
新三国02.mkv,0:19:22,相当于我一个县令
新三国02.mkv,0:19:24,三百七十五年的官俸
新三国02.mkv,0:19:25,相当于中牟县
新三国02.mkv,0:19:27,全县百姓一年的口粮啊
新三国02.mkv,0:19:32,还要外加上一个万户侯
新三国02.mkv,0:19:36,从今往后
新三国02.mkv,0:19:37,我陈宫可是要坐拥金山了呀
新三国02.mkv,0:19:40,我真是闹不明白
新三国02.mkv,0:19:43,曹操
新三国02.mkv,0:19:46,你连皮带肉也就一百多斤重吧
新三国02.mkv,0:19:48,怎么会值千金呢
新三国02.mkv,0:19:51,那悬赏之人是不是瞎了眼睛了
新三国02.mkv,0:19:53,好了不要再啰唆了
新三国02.mkv,0:19:56,尽管拿着曹某的脑袋
新三国02.mkv,0:19:57,到董贼那儿去领赏吧
新三国02.mkv,0:20:00,我只有一个要求
新三国02.mkv,0:20:05,给我一把快刀免得爷爷遭罪
新三国02.mkv,0:20:08,好
新三国02.mkv,0:20:11,不错
新三国02.mkv,0:20:14,不错不错
新三国02.mkv,0:20:16,死到临头了还挺有股子英雄之气
新三国02.mkv,0:20:22,别着急
新三国02.mkv,0:20:25,明天一早我就会准备一口坛子
新三国02.mkv,0:20:28,装上你的脑袋奔赴京师
新三国02.mkv,0:20:31,不过今天晚上嘛
新三国02.mkv,0:20:35,好歹你还是我本官的客人
新三国02.mkv,0:20:39,来人哪
新三国02.mkv,0:20:39,在
新三国02.mkv,0:20:43,让他尝尝中牟县大牢的厉害
新三国02.mkv,0:20:43,大牢伺候
新三国02.mkv,0:20:45,走走
新三国02.mkv,0:21:02,大人大人给点吃的吧
新三国02.mkv,0:21:04,我快饿死了
新三国02.mkv,0:21:06,大人放了我吧我没罪
新三国02.mkv,0:21:22,曹操
新三国02.mkv,0:21:24,据我所知
新三国02.mkv,0:21:27,董卓对你不薄啊
新三国02.mkv,0:21:29,你为何要刺杀他
新三国02.mkv,0:21:39,燕雀安知鸿鹄之志
新三国02.mkv,0:21:41,我这只燕雀
新三国02.mkv,0:21:44,倒还真想知道你的鸿鹄之志
新三国02.mkv,0:21:52,我历代祖上世食汉禄世受皇恩
新三国02.mkv,0:21:57,如果我曹操不思报国
新三国02.mkv,0:21:58,与禽兽何异
新三国02.mkv,0:22:02,如今奸贼当道生灵涂炭
新三国02.mkv,0:22:04,正臣授首仕子蒙羞
新三国02.mkv,0:22:08,四百年的大汉江山危在旦夕
新三国02.mkv,0:22:09,越是在这危难当中
新三国02.mkv,0:22:12,就越是英雄辈出之时
新三国02.mkv,0:22:17,凡我志士仁人都可杀贼建功
新三国02.mkv,0:22:22,振兴汉室治国平天下
新三国02.mkv,0:22:26,而欲救国就必先诛杀董卓
新三国02.mkv,0:22:28,我正是为了杀贼
新三国02.mkv,0:22:31,才不得不屈身事贼以谋求时机
新三国02.mkv,0:22:42,孟德兄真乃无双国士智勇超群
新三国02.mkv,0:22:43,请受陈宫一拜
新三国02.mkv,0:22:51,你这是为何
新三国02.mkv,0:23:00,大堂之上人多眼杂
新三国02.mkv,0:23:04,陈宫我不得不折辱你一番
新三国02.mkv,0:23:08,就算是报我当年登门受辱之愤吧
新三国02.mkv,0:23:12,知道吗我早就恨透了国贼董卓
新三国02.mkv,0:23:17,早就想手提三尺剑手刃国贼
新三国02.mkv,0:23:20,而恰恰是你做了我想做
新三国02.mkv,0:23:22,而没有办法做到的事情
新三国02.mkv,0:23:28,陈宫深表敬佩
新三国02.mkv,0:23:32,可是我料事不周啊
新三国02.mkv,0:23:35,刺杀失败了
新三国02.mkv,0:23:37,仓惶逃出京师
新三国02.mkv,0:23:38,亡命于大漠荒野
新三国02.mkv,0:23:40,不
新三国02.mkv,0:23:42,虽然刺贼没有成功
新三国02.mkv,0:23:47,但是孟德兄已经名垂青史
新三国02.mkv,0:23:50,不以成败论英雄
新三国02.mkv,0:23:56,实话说
新三国02.mkv,0:23:59,对于刺杀这件事我已经后悔了
新三国02.mkv,0:24:02,此话什么意思
新三国02.mkv,0:24:12,我曹操何许人也
新三国02.mkv,0:24:16,我应该振臂高呼
新三国02.mkv,0:24:17,召集天下的壮士
新三国02.mkv,0:24:20,组建剿贼义军
新三国02.mkv,0:24:23,挽江山于既倒救苍生于水火
新三国02.mkv,0:24:27,干一番轰轰烈烈的大事
新三国02.mkv,0:24:29,这才是我应该做的
新三国02.mkv,0:24:30,而这恰恰也是最难做的
新三国02.mkv,0:24:33,可是我呢
新三国02.mkv,0:24:36,我挑了一个容易的
新三国02.mkv,0:24:40,避重就轻拿了一把刀去刺杀董卓
